GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "06003","Alpine, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",1162,1307,(D),1611,(D),(D),(D),(D),1534,(D),(D),(D),(D),(D),(D),1392,1234,(D),(D),(D)
 "06003","Alpine, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",8633,9639,11876,13907,14733,15705,17406,18881,17671,17729,18761,19042,21332,21715,22714,25784,25448,29405,34233,36465
 "06003","Alpine, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",(D),(D),402,(D),(D),(D),312,53,0,110,9,40,(D),38,(D),119,112,0,3,(D)
 "06003","Alpine, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",(D),(D),1505,1253,(D),(D),(D),(D),(D),(D),2790,3933,(D),2086,1724,1213,794,(D),(D),677
 "06003","Alpine, CA",8,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",(D),(D),457,517,290,393,396,337,(D),284,(D),(D),(D),(D),(D),(D),(D),424,490,552
 "06003","Alpine, CA",8,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",(D),1121,(D),268,243,334,254,239,379,966,344,82,598,376,2231,2756,2610,823,479,491
 "06003","Alpine, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),4451,5955,3206,2135,(D),(D),2693,(D),(D),1338,(D),(D),(D)
 "06003","Alpine, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),56643,54920,61835,72976,(D),(D),78298,(D),(D),84057,(D),(D),(D)
 "06005","Amador, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",943340,1105707,1237591,1327105,1357826,1397073,1416845,1427893,1424456,1412788,1415286,1365613,1440258,1488434,1551133,1617941,1732487,1786296,1870309,1848108
 "06005","Amador, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",734937,867323,970757,1016664,1031830,1048587,1020633,1007051,1020322,1031939,1048722,1015060,1085940,1124749,1155522,1203119,1302170,1335518,1413809,1375360
 "06005","Amador, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",(D),11013,11149,(D),12823,7942,(D),(D),(D),8455,(D),(D),30800,28490,24097,18361,16069,19368,17678,20843
 "06005","Amador, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",6240,8215,16040,29124,26653,35856,32477,28810,32534,26833,27429,32841,27281,18095,13225,17473,24335,28926,51737,63101
 "06005","Amador, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",44179,93319,92102,79835,97242,108995,66603,70805,(D),(D),(D),(D),101300,90150,(D),(D),(D),(D),(D),(D)
 "06005","Amador, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",51067,57714,61799,69209,72690,79016,72252,60568,63168,79128,65787,55440,61940,98049,108641,74375,72596,102540,100065,80677
 "06005","Amador, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",56677,54353,58953,60030,55965,57305,54651,54083,55515,61362,76301,88967,117342,129795,152999,173167,201148,191823,207866,194070
 "06005","Amador, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",24055,25348,26410,25424,24076,24221,23405,23245,19185,21136,22349,24855,26512,24277,26683,22504,27191,28199,30229,28622
 "06005","Amador, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",32622,29005,32543,34606,31889,33084,31246,30838,36331,40226,53952,64112,90829,105517,126316,150663,173956,163624,177637,165448
 "06005","Amador, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",17455,18801,17452,14191,13081,12542,11705,11216,(D),(D),(D),(D),16204,12527,(D),(D),(D),(D),(D),(D)
 "06005","Amador, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",180943,215776,242146,257544,254627,254989,238016,205103,168039,136898,107948,85161,87441,88935,94130,95193,100471,103951,111364,115266
 "06005","Amador, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),10027,9944,10783,12389,17198,13269,13487,13455,14705,15172,14813,13680
 "06005","Amador, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",21808,19953,20115,24786,28528,30729,32562,30639,26004,27700,27061,30077,37560,43228,52485,59862,60956,59176,55251,54130
